EnsemblID	Symbol	RA_1	RA_2	RA_3	TGFb_1	TGFb_2	TGFb_3	RA_TGFb_1	RA_TGFb_2	RA_TGFb_3	WT_1	WT_2	WT_3
ENSMUSG00000060332	Tmc2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027405	Nop56	3662	4651	3945	3200	3096	3129	2189	3930	3413	4916	4388	5783
ENSMUSG00000080610	Snord110	0	0	0	0	0	0	1	0	3	3	1	3
ENSMUSG00000065287	Gm24451	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093645	Gm23187	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065289	Gm23650	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065272	Snord57	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027406	Idh3b	3343	4070	3572	3698	3575	3539	3034	5536	4458	4003	3758	4951
ENSMUSG00000053552	Ebf4	3	2	5	5	6	2	2	3	3	7	6	3
ENSMUSG00000083483	Gm14044	6	9	3	2	3	3	3	1	2	7	6	1
ENSMUSG00000027408	Cpxm1	10	14	8	10	11	4	6	9	5	22	10	14
ENSMUSG00000082985	Gm14042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100963	Gm28372	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027409	1700020A23Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049692	Tmem239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037773	Pced1a	619	840	701	1005	982	989	650	1069	964	1123	949	1296
ENSMUSG00000027411	Vps16	2517	3138	2689	3284	2957	3102	2419	4252	3563	3177	3015	3927
ENSMUSG00000027303	Ptpra	1983	2176	1714	2251	2084	2228	1577	2693	2350	2088	1958	2701
ENSMUSG00000077004	Gm23876	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060029	4930473A02Rik	9	11	13	16	17	10	16	27	23	19	13	24
ENSMUSG00000037740	Mrps26	677	956	676	676	667	690	510	1032	1017	865	856	1070
ENSMUSG00000027301	Oxt	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000037727	Avp	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027300	Ubox5	386	427	332	330	301	308	286	456	352	348	363	451
ENSMUSG00000079043	Fastkd5	117	153	95	123	124	120	103	159	145	132	131	191
ENSMUSG00000037703	Lzts3	112	172	133	170	200	187	178	265	222	206	175	243
ENSMUSG00000068290	Ddrgk1	1261	1471	1220	1496	1541	1490	1176	2026	1780	1652	1485	2025
ENSMUSG00000074797	Itpa	471	598	480	749	619	666	431	819	693	697	604	798
ENSMUSG00000074796	Slc4a11	18	22	18	81	92	88	40	63	72	63	57	62
ENSMUSG00000084694	Gm24893	0	0	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000027309	4930402H24Rik	563	745	623	797	745	772	637	1142	947	663	613	946
ENSMUSG00000089662	Gm14057	7	5	6	8	13	11	6	10	5	7	4	12
ENSMUSG00000085566	A730017L22Rik	245	321	257	367	307	279	351	594	499	216	292	348
ENSMUSG00000080989	Gm14048	6	12	3	11	9	8	11	14	7	16	17	13
ENSMUSG00000027312	Atrn	858	1029	921	1151	1168	1134	923	1536	1395	1001	1103	1434
ENSMUSG00000083953	Gm14049	1	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000027316	Gfra4	0	0	0	0	2	0	1	0	0	0	0	0
ENSMUSG00000098686	Mir6973b	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027318	Adam33	6	4	4	2	5	3	1	8	5	3	3	2
ENSMUSG00000027322	Siglec1	1	0	0	0	1	1	0	0	1	1	1	1
ENSMUSG00000074793	Hspa12b	4	5	5	0	1	0	1	2	2	1	1	0
ENSMUSG00000079039	Gm11037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027327	1700037H04Rik	597	667	395	408	331	421	288	456	384	619	474	612
ENSMUSG00000087405	Gm14232	0	0	0	0	0	1	0	2	0	0	0	0
ENSMUSG00000027329	Spef1	95	120	104	149	114	115	49	113	73	187	167	252
ENSMUSG00000068267	Cenpb	1764	1986	1481	1578	1507	1668	1145	2086	1758	1767	1565	2278
ENSMUSG00000027330	Cdc25b	5466	5364	4725	6937	5855	5671	850	1536	1125	8782	7735	12382
ENSMUSG00000068264	Ap5s1	322	427	288	571	520	542	422	743	591	446	460	567
ENSMUSG00000037523	Mavs	1475	1794	1401	1785	1671	1766	1447	2552	1941	1543	1347	1841
ENSMUSG00000037514	Pank2	1890	2265	1744	2506	2333	2302	1682	2812	2341	2386	2225	2900
ENSMUSG00000065563	Mir103-2	7	2	5	6	6	5	10	10	9	7	10	6
ENSMUSG00000048911	Rnf24	36	57	39	77	64	58	41	58	44	90	42	77
ENSMUSG00000086329	Gm14233	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082044	Gm14284	137	176	109	124	105	131	93	166	125	149	148	218
ENSMUSG00000089113	Gm22902	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081652	Gm14283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083671	Gm14304	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000027333	Smox	294	367	278	708	664	660	238	370	377	568	497	681
ENSMUSG00000027335	Adra1d	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087524	Gm14285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086831	Gm14280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086822	5330413P13Rik	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000081422	Gm14282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083469	Gm14281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037482	Erv3	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000081229	Lamr1-ps1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079037	Prnp	129	228	102	1383	1262	1346	156	220	282	475	358	470
ENSMUSG00000098754	Gm28045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027338	Prnd	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027339	Rassf2	4511	5340	4760	6830	6112	6440	4119	6754	5923	5706	5801	8242
ENSMUSG00000027340	Slc23a2	1138	1247	1078	1495	1353	1389	1131	1811	1593	1112	1244	1556
ENSMUSG00000082990	Gm14052	1	1	2	3	0	1	0	0	0	2	1	5
ENSMUSG00000086756	Gm14051	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027341	Tmem230	545	714	583	775	738	774	702	1232	975	587	647	773
ENSMUSG00000027342	Pcna	3465	4291	2804	3926	3320	3467	1620	2744	2288	5683	4471	5903
ENSMUSG00000087377	AV099323	11	23	21	18	20	23	28	36	38	27	21	35
ENSMUSG00000058793	Cds2	8067	9406	7400	9963	8942	9175	8555	13128	11366	7839	8209	10983
ENSMUSG00000050558	Prokr2	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000027345	4921508D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086250	Gm14095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086379	1700026D11Rik	4	3	3	1	1	0	0	0	1	0	1	3
ENSMUSG00000027346	Gpcpd1	1200	1360	1127	1320	1381	1189	1077	1826	1569	962	961	1271
ENSMUSG00000074783	AU019990	0	5	0	0	1	3	2	3	4	2	3	1
ENSMUSG00000081445	Rpl23a-ps4	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000084089	Gm14099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081662	Gm14098	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044991	1110034G24Rik	179	227	226	291	273	279	205	319	289	209	241	332
ENSMUSG00000084839	Gm14097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064413	Gm22245	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027350	Chgb	0	0	0	0	0	0	1	3	2	0	0	0
ENSMUSG00000037376	Trmt6	909	1103	795	878	821	794	705	1218	1062	950	816	1213
ENSMUSG00000027353	Mcm8	146	204	113	208	198	189	70	131	112	276	255	332
ENSMUSG00000086575	Gm14104	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000027357	Crls1	242	289	234	234	217	198	176	268	232	296	248	308
ENSMUSG00000043110	Lrrn4	70	88	63	4	6	5	8	26	20	35	69	77
ENSMUSG00000027356	Fermt1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086478	Gm14102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084393	Gm14101	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000065050	Gm25704	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082940	Gm14103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083689	Gm14094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098578	Gm27449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086650	A430048G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087585	Gm14100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027358	Bmp2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093338	Mir3090	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064983	Gm25258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027261	Hao1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034723	Tmx4	1057	1418	943	1336	1181	1179	981	1480	1322	977	907	1268
ENSMUSG00000081243	Gm14037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083879	Gm14038	12	17	9	17	17	8	11	19	21	18	24	22
ENSMUSG00000051177	Plcb1	0	0	0	1	0	0	1	0	5	0	0	1
ENSMUSG00000082399	Gm14036	3	6	2	2	6	2	3	6	1	8	6	13
ENSMUSG00000085247	4930545L23Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085631	9630028H03Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084762	Platr3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039943	Plcb4	26	32	56	55	61	82	20	26	29	60	62	110
ENSMUSG00000085908	Gm14209	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085709	Gm14211	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086928	Gm14210	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064444	Gm26227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027270	Lamp5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039913	Pak7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085383	Gm14218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082647	Gm14056	1	2	1	2	0	1	0	3	0	0	1	2
ENSMUSG00000081310	Gm14054	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074771	Ankef1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103066	Gm36967	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027273	Snap25	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000082849	Gm14053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027274	Mkks	430	552	394	475	468	469	329	496	437	523	513	605
ENSMUSG00000027281	Slx4ip	316	402	268	371	352	312	247	413	330	327	351	419
ENSMUSG00000027276	Jag1	4	0	1	3	3	5	1	3	2	0	6	2
ENSMUSG00000099683	Gm28214	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085504	Gm14055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085640	Gm14064	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086214	Gm14062	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062098	Btbd3	2	2	0	5	0	1	0	0	4	2	0	2
ENSMUSG00000085911	Gm14061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088983	Mir1952	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081009	Gm14065	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082526	Gm14067	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082285	Gm14069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085071	Gm14066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081799	Gm14071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039092	Sptlc3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098486	Gm27385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074766	Ism1	2	0	0	0	0	0	1	2	1	0	0	0
ENSMUSG00000039033	Tasp1	204	232	183	272	246	258	225	366	329	262	223	339
ENSMUSG00000084207	Gm14070	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080006	Rps19-ps7	6	9	2	4	7	2	4	2	1	1	5	6
ENSMUSG00000083110	Gm14073	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045624	Esf1	559	794	628	650	617	643	483	825	730	709	633	901
ENSMUSG00000078197	Gm17374	0	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000027384	Ndufaf5	286	309	229	300	280	344	224	333	311	319	286	386
ENSMUSG00000074764	Sel1l2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068205	Macrod2	24	18	8	23	11	23	5	7	3	22	25	19
ENSMUSG00000065769	Gm23846	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051379	Flrt3	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000081731	Calr-ps	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083274	Zcchc9-ps	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074763	Macrod2os2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086450	Macrod2os1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065347	Gm25583	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000082412	Fau-ps1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089318	Gm23179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081125	Rpl26-ps5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083215	Rbmx2-ps	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038844	Kif16b	886	1120	877	808	821	829	615	909	839	970	1039	1231
ENSMUSG00000088134	Gm22310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086504	Kif16bos	0	4	0	3	2	0	0	3	1	0	1	3
ENSMUSG00000008333	Snrpb2	893	1178	867	962	955	876	650	1100	976	1134	1060	1352
ENSMUSG00000027416	Otor	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000082903	Gm14083	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083047	Gm14082	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083787	Gm11644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080895	Gm11645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086171	Pcsk2os1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027419	Pcsk2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087115	Pcsk2os2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027420	Bfsp1	16	6	6	0	0	0	0	1	0	5	0	5
ENSMUSG00000082987	Rps13-ps6	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081293	Gm11673	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080711	Gm11686	0	0	0	0	0	0	1	0	0	1	0	1
ENSMUSG00000015932	Dstn	529	578	434	539	535	567	267	446	355	660	581	727
ENSMUSG00000027422	Rrbp1	3207	3575	2752	2763	2567	2662	1624	2745	2356	3892	3392	4421
ENSMUSG00000037307	Banf2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086384	Banf2os	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082480	Gm11687	6	7	6	6	2	6	2	8	4	9	10	11
ENSMUSG00000074758	Gm5535	0	0	0	1	1	1	0	1	2	0	0	0
ENSMUSG00000085127	4930444E06Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027423	Snx5	6330	7206	4948	3668	3448	3484	2047	4062	3224	6576	5806	7766
ENSMUSG00000082436	Gm11688	5	11	6	2	7	3	6	7	3	14	13	18
ENSMUSG00000065725	Gm26165	6	1	1	3	2	0	0	2	2	4	1	5
ENSMUSG00000077714	Snord17	2	7	3	5	7	2	2	1	3	9	5	14
ENSMUSG00000027424	Mgme1	261	313	219	258	238	247	168	309	266	355	259	346
ENSMUSG00000037279	Ovol2	4	3	0	16	7	4	1	0	1	14	5	8
ENSMUSG00000084837	1700108N11Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081450	Gm11700	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082313	Gm11701	0	0	0	2	0	1	0	1	0	2	0	1
ENSMUSG00000027425	Csrp2bp	796	927	723	721	642	687	601	935	813	917	838	1060
ENSMUSG00000098387	Pet117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083674	Zfp133-ps	12	14	13	10	8	9	4	11	5	9	1	6
ENSMUSG00000037259	Dzank1	18	18	14	40	25	28	50	72	62	29	15	23
ENSMUSG00000027427	Polr3f	634	774	604	783	729	634	604	992	801	686	694	963
ENSMUSG00000027428	Rbbp9	166	198	164	198	205	234	192	286	230	206	153	232
ENSMUSG00000027429	Sec23b	1801	2217	1581	2080	1939	1987	1682	2806	2442	1916	1870	2314
ENSMUSG00000074754	Gm561	129	172	113	119	118	113	109	170	143	195	118	166
ENSMUSG00000027430	Dtd1	628	802	623	411	418	424	398	723	617	654	590	788
ENSMUSG00000092833	Gm24823	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084306	Gm11743	2	7	3	2	2	1	1	1	6	5	3	6
ENSMUSG00000027431	Scp2d1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082858	Gm11746	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063873	Slc24a3	0	1	0	22	50	40	4	7	9	16	18	20
ENSMUSG00000087158	Gm14093	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000088711	Gm22731	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000088213	Gm22390	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084178	Gm11759	0	1	1	0	1	0	0	0	1	0	2	0
ENSMUSG00000074753	Gm14092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087594	BC039771	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000081722	Gm11763	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001768	Rin2	31	60	21	6	9	8	4	14	10	1	7	10
ENSMUSG00000092758	Gm25026	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083014	Gm11764	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002728	Naa20	1046	1172	967	1125	1177	1104	1083	1760	1486	1418	1358	1637
ENSMUSG00000001767	Crnkl1	1046	1363	1014	1366	1261	1318	1046	1745	1399	1298	1292	1613
ENSMUSG00000037143	Cfap61	1	0	0	0	0	1	1	0	0	0	1	1
ENSMUSG00000068154	Insm1	0	0	0	0	0	1	0	0	0	14	2	8
ENSMUSG00000037110	Ralgapa2	2128	2549	2080	2572	2433	2467	2277	3636	3138	2392	2469	3372
ENSMUSG00000085958	A930019D19Rik	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000042938	Gm14117	5	6	6	10	9	9	7	12	5	9	3	7
ENSMUSG00000085796	4933406D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080870	Gm14111	5	9	1	2	1	2	1	2	1	1	2	4
ENSMUSG00000087618	Gm14114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074749	Kiz	509	624	475	495	512	497	432	788	604	567	614	740
ENSMUSG00000027433	Xrn2	4942	5433	4487	6967	6281	6344	2877	5137	4318	7014	6587	8589
ENSMUSG00000054160	Nkx2-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082158	Gm14116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027434	Nkx2-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086509	Nkx2-2os	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053545	6430503K07Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089316	Gm22261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081971	Gm14115	0	1	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000084371	Gm14113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098763	Nkx2-2os	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084774	Gm14110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087521	AI646519	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037034	Pax1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083126	Gm14109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080844	Gm14107	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081741	Gm14106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051986	A530006G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065791	Gm25516	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086141	9030622O22Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037025	Foxa2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099304	Gm27420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083750	Gm14108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089458	Gm24221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037014	Sstr4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074743	Thbd	4	2	1	11	4	14	4	5	2	3	5	3
ENSMUSG00000082911	Gm14119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027435	Cd93	688	673	443	138	104	129	104	177	188	336	260	308
ENSMUSG00000087678	Gm14120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088870	Gm25866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036992	Nxt1	583	603	435	691	546	611	374	623	516	749	621	744
ENSMUSG00000027439	Gzf1	1036	1252	1014	1056	1090	1045	802	1446	1238	1112	1088	1392
ENSMUSG00000027438	Napb	47	63	32	88	83	79	65	106	92	75	43	74
ENSMUSG00000055177	Cstl1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036958	Cst11	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027444	8030411F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027443	Cst12	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027442	Cst8	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036924	Cst13	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027445	Cst9	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027446	9230104L09Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027447	Cst3	1471	1904	1164	2774	2214	2501	1560	2278	2067	1452	1253	1617
ENSMUSG00000103559	Gm38221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081580	Gm14129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063507	Gm1330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074739	Gm10750	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086963	Gm14135	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081314	Gm14132	0	0	0	1	1	0	0	1	1	0	1	0
ENSMUSG00000081470	Gm14131	0	1	0	1	0	0	0	0	0	0	1	1
ENSMUSG00000033156	Cst10	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089270	Gm24551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081494	Gm14130	1	0	1	1	0	3	1	2	3	4	3	3
ENSMUSG00000087029	Gm14133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074736	Syndig1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074737	C530025M09Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083055	Gm14140	3	3	2	3	1	0	2	1	2	0	3	1
ENSMUSG00000068134	Zfp120	551	692	504	552	497	470	495	865	727	520	501	599
ENSMUSG00000074837	Gm10770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079009	Gm14139	7	7	5	2	4	4	2	6	4	3	5	4
ENSMUSG00000060336	Zfp937	85	80	53	83	80	99	56	96	99	65	92	85
ENSMUSG00000074735	Gm21994	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079008	Gm14124	1	2	0	1	0	2	0	0	0	1	4	0
ENSMUSG00000084320	Gm14125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063364	3300002I08Rik	36	48	36	42	36	39	19	53	40	33	40	56
ENSMUSG00000095315	Gm10130	45	45	49	36	38	35	22	43	27	49	42	61
ENSMUSG00000083077	Gm14126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083964	Gm14122	13	12	10	13	18	15	9	14	7	13	12	12
ENSMUSG00000068130	Zfp442	74	71	53	75	73	72	36	75	63	64	58	74
ENSMUSG00000082740	Gm14127	3	7	0	2	1	4	3	2	2	5	2	5
ENSMUSG00000074731	Zfp345	8	7	5	2	4	13	1	5	3	2	3	5
ENSMUSG00000083325	Gm14121	12	12	7	7	5	9	7	15	4	10	13	11
ENSMUSG00000081092	Gm14128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068129	Cst7	6125	6876	4528	1601	1765	1769	2168	3413	2480	5788	5077	5589
ENSMUSG00000033096	Apmap	976	1280	932	776	769	810	637	1010	887	1118	1009	1332
ENSMUSG00000086407	Gm14123	2	3	3	1	0	0	1	3	2	2	1	3
ENSMUSG00000027452	Acss1	2840	3672	2974	2881	2869	2902	2580	4110	3487	3077	3157	4228
ENSMUSG00000087406	E130215H24Rik	40	56	62	76	85	75	49	87	94	61	51	82
ENSMUSG00000033080	Vsx1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086563	Platr15	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100630	Gm28450	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097818	Gm26681	3	0	1	1	0	0	1	2	1	1	4	0
ENSMUSG00000033068	Entpd6	1108	1429	1245	1308	1317	1243	1117	1921	1673	1332	1331	1687
ENSMUSG00000033059	Pygb	4895	5985	4384	4216	3882	4050	2926	4854	4097	4969	4835	6311
ENSMUSG00000032046	Abhd12	758	912	721	893	827	917	768	1324	1175	848	861	1105
ENSMUSG00000087887	Gm23598	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027454	Gins1	114	128	85	119	103	103	20	62	59	200	130	188
